seed,method,stress_level,n,task_success,ci95_task_success,unsafe_commit_rate,ci95_unsafe_commit_rate,disagreement_family_accuracy,ci95_disagreement_family_accuracy,useful_disagreement_recall,ci95_useful_disagreement_recall,noise_false_alarm_rate,ci95_noise_false_alarm_rate,protocol_cost,ci95_protocol_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
6,failure_aware_rl_recovery,0.890000,48,0.673574,0.036195,0.083362,0.010212,0.215278,0.054118,0.125000,0.094551,0.125000,0.067034,0.209902,0.013171,0.132703,0.041983,0.343246,0.044124,0.736111,0.076482,1.000000,0.000000
6,failure_aware_rl_recovery,1.000000,48,0.671942,0.034180,0.079317,0.007419,0.232639,0.039794,0.142361,0.094295,0.114583,0.063896,0.214877,0.012385,0.118730,0.034213,0.347031,0.037749,0.767361,0.071962,1.000000,0.000000
6,information_gain_probe_policy,0.000000,48,0.584066,0.014304,0.103562,0.014872,0.444444,0.058628,0.385417,0.131632,0.041667,0.026637,0.207212,0.014905,0.331812,0.046784,0.211182,0.043359,0.645833,0.102762,1.000000,0.000000
6,information_gain_probe_policy,0.110000,48,0.572805,0.014342,0.104711,0.015380,0.437500,0.063501,0.381944,0.132991,0.069444,0.042210,0.213937,0.013934,0.338885,0.048633,0.192685,0.044631,0.673611,0.093271,1.000000,0.000000
6,information_gain_probe_policy,0.220000,48,0.570406,0.013145,0.094153,0.011115,0.517361,0.053486,0.368056,0.132635,0.076389,0.051429,0.227049,0.013152,0.317277,0.040252,0.204334,0.037575,0.746528,0.087532,1.000000,0.000000
6,information_gain_probe_policy,0.330000,48,0.564483,0.012266,0.094444,0.011970,0.451389,0.051429,0.381944,0.129019,0.107639,0.064875,0.232811,0.011642,0.316904,0.040638,0.193738,0.037214,0.770833,0.075731,1.000000,0.000000
6,information_gain_probe_policy,0.440000,48,0.552863,0.012556,0.097862,0.013141,0.458333,0.060350,0.368056,0.127915,0.118056,0.062247,0.234046,0.010715,0.326891,0.042399,0.173735,0.039128,0.763889,0.067969,1.000000,0.000000
6,information_gain_probe_policy,0.560000,48,0.554033,0.011121,0.096025,0.012366,0.430556,0.046477,0.399306,0.127834,0.111111,0.061000,0.235654,0.011572,0.314383,0.038645,0.177820,0.035174,0.767361,0.073264,1.000000,0.000000
6,information_gain_probe_policy,0.670000,48,0.544796,0.011456,0.095225,0.010824,0.375000,0.057129,0.381944,0.122242,0.111111,0.063284,0.240401,0.011286,0.314259,0.036618,0.167020,0.033726,0.777778,0.069005,1.000000,0.000000
6,information_gain_probe_policy,0.780000,48,0.539488,0.011586,0.092168,0.012000,0.399306,0.062838,0.420139,0.128296,0.145833,0.078793,0.251435,0.010188,0.311540,0.037907,0.160714,0.034021,0.829861,0.059553,1.000000,0.000000
6,information_gain_probe_policy,0.890000,48,0.528204,0.010932,0.095439,0.010160,0.357639,0.051457,0.392361,0.121283,0.118056,0.065216,0.247727,0.011302,0.316257,0.033883,0.144829,0.031332,0.795139,0.066850,1.000000,0.000000
6,information_gain_probe_policy,1.000000,48,0.516807,0.012074,0.092730,0.010226,0.388889,0.052678,0.413194,0.129031,0.142361,0.072126,0.258030,0.009285,0.319554,0.033726,0.131416,0.029866,0.840278,0.054118,0.996528,0.006806
6,oracle_disagreement_type,0.000000,48,0.690475,0.031019,0.069621,0.002980,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.155284,0.017033,0.114385,0.027627,0.428610,0.031661,0.750000,0.123796,1.000000,0.000000
6,oracle_disagreement_type,0.110000,48,0.681658,0.031778,0.072159,0.003550,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.157416,0.017398,0.118854,0.029079,0.412717,0.033549,0.750000,0.123796,1.000000,0.000000
6,oracle_disagreement_type,0.220000,48,0.676940,0.031449,0.073132,0.003392,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.159547,0.017765,0.117244,0.029579,0.404367,0.033062,0.750000,0.123796,1.000000,0.000000
6,oracle_disagreement_type,0.330000,48,0.670261,0.031692,0.074705,0.003370,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.161678,0.018131,0.117907,0.030001,0.392736,0.032739,0.750000,0.123796,1.000000,0.000000
6,oracle_disagreement_type,0.440000,48,0.661493,0.032452,0.076760,0.003590,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.163809,0.018498,0.122672,0.031044,0.377954,0.034249,0.750000,0.123796,1.000000,0.000000
6,oracle_disagreement_type,0.560000,48,0.657169,0.032378,0.076946,0.003423,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.166134,0.018898,0.120608,0.030637,0.371594,0.033338,0.750000,0.123796,1.000000,0.000000
6,oracle_disagreement_type,0.670000,48,0.649783,0.032453,0.078763,0.003193,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.168266,0.019265,0.122560,0.031049,0.358719,0.032879,0.750000,0.123796,1.000000,0.000000
6,oracle_disagreement_type,0.780000,48,0.642698,0.033290,0.080158,0.003519,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.170397,0.019633,0.125182,0.031831,0.347072,0.034178,0.750000,0.123796,1.000000,0.000000
6,oracle_disagreement_type,0.890000,48,0.632613,0.034004,0.083000,0.004088,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.172528,0.020000,0.131843,0.032671,0.329243,0.034963,0.750000,0.123796,1.000000,0.000000
6,oracle_disagreement_type,1.000000,48,0.623322,0.035334,0.084551,0.003771,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.174659,0.020368,0.135920,0.033343,0.315049,0.035923,0.750000,0.123796,1.000000,0.000000
6,recovery_first_policy,0.000000,48,0.699686,0.037799,0.098985,0.014008,0.239583,0.049505,0.118056,0.089651,0.052083,0.033912,0.155142,0.015341,0.187622,0.049913,0.371791,0.054120,0.520833,0.106380,0.993056,0.009522
6,recovery_first_policy,0.110000,48,0.716543,0.034958,0.089870,0.011808,0.204861,0.048864,0.121528,0.092139,0.065972,0.039794,0.167975,0.014002,0.152052,0.042566,0.399719,0.047167,0.597222,0.094718,0.993056,0.009522
6,recovery_first_policy,0.220000,48,0.715278,0.035593,0.086324,0.011557,0.232639,0.052142,0.118056,0.089651,0.069444,0.041074,0.173380,0.014274,0.141773,0.043883,0.400944,0.047306,0.621528,0.095169,0.986111,0.013170
6,recovery_first_policy,0.330000,48,0.701721,0.031928,0.085987,0.010020,0.201389,0.047608,0.114583,0.087080,0.069444,0.044395,0.175263,0.014073,0.147832,0.037171,0.384517,0.040422,0.621528,0.091624,0.975694,0.016817
6,recovery_first_policy,0.440000,48,0.694684,0.031327,0.083596,0.011203,0.184028,0.039196,0.114583,0.087080,0.107639,0.060342,0.183714,0.013123,0.148519,0.040035,0.374535,0.041766,0.663194,0.083380,0.965278,0.021658
6,recovery_first_policy,0.560000,48,0.701148,0.030601,0.081263,0.010672,0.197917,0.043122,0.118056,0.089651,0.121528,0.063587,0.190146,0.011692,0.133796,0.036590,0.383155,0.039427,0.694444,0.073647,0.972222,0.020247
6,recovery_first_policy,0.670000,48,0.678455,0.032018,0.083439,0.011009,0.170139,0.039496,0.118056,0.090177,0.118056,0.062247,0.190625,0.012349,0.153947,0.040783,0.351520,0.041967,0.684028,0.076733,0.954861,0.023302
6,recovery_first_policy,0.780000,48,0.667661,0.028730,0.080491,0.010376,0.156250,0.048051,0.104167,0.081158,0.121528,0.067203,0.195765,0.012622,0.156355,0.038668,0.340560,0.038770,0.701389,0.075939,0.940972,0.028340
6,recovery_first_policy,0.890000,48,0.675108,0.032612,0.078563,0.009190,0.159722,0.047608,0.107639,0.082238,0.121528,0.067903,0.200650,0.011907,0.136960,0.038374,0.350357,0.039798,0.722222,0.071031,0.947917,0.033912
6,recovery_first_policy,1.000000,48,0.679788,0.029818,0.068897,0.007879,0.184028,0.048864,0.121528,0.092139,0.149306,0.080933,0.215755,0.010687,0.116875,0.033098,0.363436,0.035167,0.798611,0.062247,0.937500,0.030175
6,risk_bounded_typed_disagreement_protocol_v5,0.000000,48,0.605966,0.014664,0.117204,0.016958,0.621528,0.046381,0.506944,0.116293,0.003472,0.006806,0.185682,0.016859,0.324856,0.044842,0.218139,0.041073,0.510417,0.115251,1.000000,0.000000
6,risk_bounded_typed_disagreement_protocol_v5,0.110000,48,0.614596,0.014188,0.110709,0.013292,0.607639,0.054580,0.548611,0.110023,0.000000,0.000000,0.191851,0.016331,0.294830,0.033549,0.236740,0.030425,0.552083,0.110537,1.000000,0.000000
6,risk_bounded_typed_disagreement_protocol_v5,0.220000,48,0.599906,0.014047,0.118164,0.015778,0.604167,0.059661,0.510417,0.110644,0.000000,0.000000,0.189219,0.017151,0.314119,0.040830,0.207492,0.037553,0.517361,0.112271,1.000000,0.000000
6,risk_bounded_typed_disagreement_protocol_v5,0.330000,48,0.593931,0.015231,0.120289,0.015184,0.534722,0.053236,0.510417,0.106727,0.003472,0.006806,0.190805,0.016205,0.314909,0.039064,0.195733,0.037302,0.517361,0.104864,1.000000,0.000000
6,risk_bounded_typed_disagreement_protocol_v5,0.440000,48,0.588452,0.018117,0.120373,0.015266,0.527778,0.054444,0.506944,0.106083,0.003472,0.006806,0.193107,0.016850,0.312170,0.041793,0.188457,0.040210,0.524306,0.106097,1.000000,0.000000
6,risk_bounded_typed_disagreement_protocol_v5,0.560000,48,0.611943,0.020322,0.103433,0.011272,0.600694,0.056496,0.593750,0.111708,0.006944,0.009522,0.207056,0.017200,0.252752,0.033168,0.239451,0.030248,0.618056,0.110023,1.000000,0.000000
6,risk_bounded_typed_disagreement_protocol_v5,0.670000,48,0.604124,0.019476,0.107535,0.010241,0.503472,0.053706,0.579861,0.106097,0.003472,0.006806,0.206031,0.017156,0.257953,0.028256,0.223326,0.025527,0.597222,0.106916,1.000000,0.000000
6,risk_bounded_typed_disagreement_protocol_v5,0.780000,48,0.602916,0.024010,0.105337,0.010230,0.534722,0.049555,0.593750,0.108703,0.003472,0.006806,0.209996,0.017754,0.248839,0.034282,0.223414,0.031373,0.611111,0.110184,0.996528,0.006806
6,risk_bounded_typed_disagreement_protocol_v5,0.890000,48,0.593754,0.024056,0.107344,0.009618,0.475694,0.051457,0.607639,0.108957,0.010417,0.011534,0.214687,0.017354,0.253770,0.029891,0.207316,0.029402,0.631944,0.105188,1.000000,0.000000
6,risk_bounded_typed_disagreement_protocol_v5,1.000000,48,0.598503,0.028624,0.103680,0.008627,0.437500,0.061994,0.618056,0.109160,0.024306,0.019427,0.220219,0.016848,0.234716,0.034142,0.216254,0.033531,0.663194,0.102699,1.000000,0.000000
6,robust_mpc_fallback,0.000000,48,0.644754,0.033192,0.111881,0.014475,0.229167,0.050187,0.232639,0.115797,0.024306,0.019427,0.134865,0.012915,0.244800,0.051338,0.304210,0.053678,0.440972,0.114047,1.000000,0.000000
6,robust_mpc_fallback,0.110000,48,0.636991,0.030943,0.112782,0.013729,0.208333,0.053716,0.215278,0.110023,0.045139,0.033325,0.140541,0.011734,0.247779,0.049376,0.289727,0.050784,0.479167,0.101371,0.996528,0.006806
6,robust_mpc_fallback,0.220000,48,0.642294,0.031314,0.106567,0.012126,0.163194,0.040676,0.232639,0.116611,0.041667,0.026637,0.146885,0.011759,0.224960,0.047105,0.302735,0.048382,0.520833,0.098051,0.989583,0.011534
6,robust_mpc_fallback,0.330000,48,0.638960,0.030657,0.106217,0.011580,0.208333,0.042950,0.229167,0.114103,0.017361,0.017506,0.147567,0.013131,0.216302,0.044517,0.299694,0.045398,0.517361,0.108848,0.989583,0.011534
6,robust_mpc_fallback,0.440000,48,0.628235,0.031323,0.115412,0.013566,0.156250,0.036917,0.222222,0.111040,0.055556,0.038086,0.147878,0.011872,0.237154,0.050478,0.269286,0.051032,0.513889,0.097668,0.993056,0.009522
6,robust_mpc_fallback,0.560000,48,0.638503,0.031409,0.106842,0.011803,0.152778,0.036175,0.232639,0.115797,0.069444,0.044395,0.155594,0.011998,0.205690,0.047708,0.292242,0.047478,0.562500,0.097081,0.989583,0.011534
6,robust_mpc_fallback,0.670000,48,0.638896,0.027676,0.099449,0.008881,0.135417,0.046296,0.225694,0.112796,0.062500,0.041976,0.165465,0.011292,0.186038,0.037050,0.300464,0.036425,0.628472,0.088204,0.982639,0.014556
6,robust_mpc_fallback,0.780000,48,0.620404,0.031499,0.102393,0.010513,0.145833,0.051121,0.225694,0.112796,0.093750,0.053190,0.168952,0.010865,0.208976,0.046538,0.268472,0.045249,0.635417,0.082334,0.961806,0.024296
6,robust_mpc_fallback,0.890000,48,0.613156,0.029805,0.101034,0.010912,0.152778,0.046477,0.225694,0.112796,0.114583,0.062398,0.176345,0.010626,0.209305,0.044818,0.256745,0.043318,0.677083,0.077449,0.951389,0.023742
6,robust_mpc_fallback,1.000000,48,0.603296,0.029878,0.093266,0.009667,0.173611,0.043452,0.225694,0.112796,0.118056,0.067357,0.184539,0.011247,0.203598,0.044943,0.252129,0.042185,0.718750,0.079706,0.923611,0.029111
6,worldbench_diagnostic_probe,0.000000,48,0.593717,0.010946,0.073053,0.009109,0.548611,0.059924,0.375000,0.138409,0.218750,0.110964,0.248685,0.004605,0.284075,0.030683,0.258920,0.027433,0.958333,0.029979,1.000000,0.000000
6,worldbench_diagnostic_probe,0.110000,48,0.583333,0.010186,0.072797,0.008928,0.517361,0.058552,0.378472,0.137806,0.236111,0.117859,0.254924,0.003534,0.286839,0.028815,0.244732,0.025618,0.979167,0.018518,1.000000,0.000000
6,worldbench_diagnostic_probe,0.220000,48,0.576172,0.010599,0.075516,0.010304,0.541667,0.061898,0.388889,0.135937,0.229167,0.114517,0.255993,0.004347,0.290770,0.032885,0.230841,0.029331,0.965278,0.023742,1.000000,0.000000
6,worldbench_diagnostic_probe,0.330000,48,0.565109,0.010904,0.074519,0.009812,0.517361,0.061699,0.381944,0.137193,0.239583,0.119482,0.262147,0.003811,0.292978,0.031453,0.217665,0.028273,0.982639,0.017506,1.000000,0.000000
6,worldbench_diagnostic_probe,0.440000,48,0.557927,0.009817,0.076862,0.009910,0.486111,0.055732,0.395833,0.134641,0.232639,0.116611,0.263264,0.004676,0.296081,0.029719,0.204546,0.026884,0.968750,0.023132,1.000000,0.000000
6,worldbench_diagnostic_probe,0.560000,48,0.546535,0.010882,0.075208,0.009298,0.434028,0.058147,0.375000,0.138409,0.232639,0.116204,0.268223,0.003650,0.298882,0.031412,0.193321,0.027722,0.979167,0.018518,1.000000,0.000000
6,worldbench_diagnostic_probe,0.670000,48,0.538708,0.011414,0.077142,0.010367,0.420139,0.057533,0.392361,0.134241,0.246528,0.122254,0.271759,0.003527,0.302515,0.031729,0.178764,0.028741,0.982639,0.014556,1.000000,0.000000
6,worldbench_diagnostic_probe,0.780000,48,0.529491,0.010743,0.076831,0.010020,0.454861,0.067903,0.395833,0.135342,0.246528,0.122254,0.276421,0.003387,0.305285,0.030233,0.166968,0.027138,0.989583,0.011534,1.000000,0.000000
6,worldbench_diagnostic_probe,0.890000,48,0.523213,0.009654,0.078661,0.009408,0.416667,0.059163,0.416667,0.131935,0.232639,0.115797,0.276920,0.003914,0.304771,0.026614,0.156315,0.024058,0.975694,0.016817,1.000000,0.000000
6,worldbench_diagnostic_probe,1.000000,48,0.518435,0.011319,0.077538,0.008661,0.381944,0.057508,0.434028,0.130035,0.232639,0.116611,0.280552,0.004134,0.299504,0.024841,0.151466,0.021638,0.982639,0.020027,1.000000,0.000000
7,bayesian_active_model_selection,0.000000,48,0.608471,0.013115,0.114448,0.015677,0.475694,0.056705,0.503472,0.110680,0.006944,0.009522,0.155483,0.015613,0.295207,0.044139,0.247847,0.040017,0.517361,0.108413,1.000000,0.000000
7,bayesian_active_model_selection,0.110000,48,0.599193,0.012370,0.116018,0.017050,0.506944,0.054118,0.517361,0.114771,0.013889,0.016372,0.159624,0.016515,0.300359,0.046354,0.232217,0.041851,0.534722,0.111730,1.000000,0.000000
7,bayesian_active_model_selection,0.220000,48,0.594381,0.015630,0.113674,0.018120,0.444444,0.064761,0.531250,0.113284,0.045139,0.038588,0.168950,0.015593,0.295006,0.049508,0.225270,0.045955,0.586806,0.103844,0.996528,0.006806
7,bayesian_active_model_selection,0.330000,48,0.599900,0.013227,0.111174,0.014110,0.388889,0.060220,0.545139,0.106431,0.034722,0.030693,0.169859,0.014893,0.276085,0.037207,0.236416,0.033552,0.586806,0.096771,1.000000,0.000000
7,bayesian_active_model_selection,0.440000,48,0.588381,0.016216,0.115761,0.016700,0.468750,0.057259,0.538194,0.109714,0.031250,0.026913,0.170066,0.015391,0.286522,0.045926,0.214660,0.043049,0.579861,0.101074,1.000000,0.000000
7,bayesian_active_model_selection,0.560000,48,0.591578,0.018017,0.110149,0.012634,0.388889,0.053569,0.545139,0.107316,0.017361,0.022264,0.172477,0.016069,0.263081,0.037607,0.228516,0.033299,0.590278,0.104285,1.000000,0.000000
7,bayesian_active_model_selection,0.670000,48,0.582613,0.016816,0.113058,0.013647,0.364583,0.065720,0.552083,0.110964,0.031250,0.026913,0.175939,0.016358,0.272264,0.037128,0.210728,0.033172,0.590278,0.100119,1.000000,0.000000
7,bayesian_active_model_selection,0.780000,48,0.571919,0.016127,0.112894,0.012413,0.392361,0.054580,0.545139,0.104185,0.048611,0.037618,0.181863,0.015152,0.274805,0.032876,0.195485,0.030197,0.621528,0.090586,0.996528,0.006806
7,bayesian_active_model_selection,0.890000,48,0.577465,0.019366,0.109282,0.011646,0.392361,0.059553,0.572917,0.109137,0.038194,0.029565,0.186887,0.016158,0.252299,0.034469,0.206223,0.031852,0.642361,0.097259,1.000000,0.000000
7,bayesian_active_model_selection,1.000000,48,0.573017,0.018147,0.111321,0.010427,0.385417,0.068883,0.559028,0.103616,0.027778,0.022462,0.184809,0.015802,0.254090,0.029880,0.198745,0.026877,0.625000,0.095050,1.000000,0.000000
7,conformal_risk_filter,0.000000,48,0.331454,0.038332,0.081584,0.011785,0.232639,0.053042,0.024306,0.025714,0.059028,0.038280,0.154035,0.012808,0.600506,0.061522,-0.057452,0.058821,0.503472,0.074386,0.538194,0.065420
7,conformal_risk_filter,0.110000,48,0.303406,0.038119,0.071641,0.010046,0.229167,0.047276,0.034722,0.029111,0.086806,0.055012,0.167091,0.012274,0.618328,0.058174,-0.085752,0.055685,0.579861,0.070802,0.479167,0.064974
7,conformal_risk_filter,0.220000,48,0.280869,0.036334,0.064814,0.011013,0.232639,0.044295,0.045139,0.036053,0.107639,0.061890,0.176488,0.011997,0.630053,0.051786,-0.109777,0.049097,0.635417,0.069226,0.434028,0.064326
7,conformal_risk_filter,0.330000,48,0.243833,0.031695,0.059104,0.012013,0.267361,0.051227,0.045139,0.039794,0.152778,0.079515,0.188407,0.010200,0.668846,0.043027,-0.156345,0.039702,0.701389,0.059924,0.371528,0.056913
7,conformal_risk_filter,0.440000,48,0.253815,0.033289,0.057732,0.011155,0.222222,0.051772,0.045139,0.033325,0.131944,0.069432,0.186517,0.011212,0.640147,0.043628,-0.138965,0.041886,0.690972,0.064510,0.385417,0.061635
7,conformal_risk_filter,0.560000,48,0.235302,0.033643,0.049122,0.009825,0.243056,0.052340,0.065972,0.047390,0.163194,0.086170,0.196831,0.009187,0.647284,0.044294,-0.155687,0.041328,0.753472,0.053264,0.340278,0.057508
7,conformal_risk_filter,0.670000,48,0.246791,0.036358,0.053444,0.010645,0.229167,0.047276,0.065972,0.043213,0.152778,0.081860,0.193519,0.009955,0.629033,0.043996,-0.146041,0.042328,0.736111,0.055732,0.364583,0.064265
7,conformal_risk_filter,0.780000,48,0.206919,0.033933,0.043860,0.010310,0.208333,0.050069,0.059028,0.038280,0.159722,0.083646,0.204873,0.009450,0.659106,0.041690,-0.188817,0.039962,0.791667,0.051005,0.291667,0.061129
7,conformal_risk_filter,0.890000,48,0.225262,0.044188,0.041444,0.009553,0.170139,0.037024,0.090278,0.067357,0.159722,0.083646,0.207199,0.009124,0.620726,0.053471,-0.162204,0.050129,0.815972,0.051687,0.312500,0.071225
7,conformal_risk_filter,1.000000,48,0.224007,0.039516,0.042032,0.010436,0.177083,0.043937,0.090278,0.055838,0.173611,0.090177,0.208035,0.009120,0.618938,0.043979,-0.166102,0.042467,0.819444,0.050383,0.309028,0.068077
7,failure_aware_rl_recovery,0.000000,48,0.692547,0.043021,0.095672,0.012904,0.277778,0.056155,0.125000,0.094551,0.013889,0.016372,0.164331,0.017178,0.185144,0.052839,0.367038,0.057409,0.503472,0.117318,1.000000,0.000000
7,failure_aware_rl_recovery,0.110000,48,0.684609,0.043619,0.095437,0.012770,0.326389,0.050501,0.125000,0.094551,0.013889,0.016372,0.167887,0.017395,0.184802,0.053341,0.357127,0.057875,0.524306,0.116712,1.000000,0.000000
7,failure_aware_rl_recovery,0.220000,48,0.683421,0.041991,0.092218,0.010957,0.263889,0.051314,0.125000,0.094551,0.027778,0.020247,0.174702,0.016601,0.172302,0.048857,0.358250,0.052940,0.565972,0.109065,1.000000,0.000000
7,failure_aware_rl_recovery,0.330000,48,0.685933,0.040335,0.088891,0.011828,0.225694,0.047140,0.121528,0.092139,0.045139,0.031875,0.181838,0.016189,0.160781,0.048109,0.363087,0.052353,0.607639,0.105427,1.000000,0.000000
7,failure_aware_rl_recovery,0.440000,48,0.686963,0.038694,0.085375,0.009930,0.239583,0.053190,0.128472,0.094421,0.065972,0.042105,0.189598,0.015323,0.147037,0.043264,0.366421,0.046562,0.649306,0.098347,1.000000,0.000000
7,failure_aware_rl_recovery,0.560000,48,0.678266,0.039522,0.085474,0.010519,0.222222,0.048955,0.125000,0.094551,0.079861,0.043486,0.194177,0.014179,0.149742,0.044346,0.354300,0.049228,0.673611,0.088054,1.000000,0.000000
7,failure_aware_rl_recovery,0.670000,48,0.676564,0.036584,0.085890,0.009362,0.295139,0.051687,0.128472,0.091882,0.083333,0.044572,0.196189,0.013589,0.145552,0.040650,0.350273,0.044465,0.673611,0.081932,1.000000,0.000000
7,failure_aware_rl_recovery,0.780000,48,0.686667,0.035527,0.077599,0.007314,0.215278,0.052340,0.128472,0.094421,0.083333,0.048632,0.207444,0.013630,0.114413,0.035549,0.370738,0.039566,0.736111,0.083007,1.000000,0.000000
7,failure_aware_rl_recovery,0.890000,48,0.677844,0.034362,0.083358,0.009827,0.173611,0.035013,0.128472,0.091882,0.121528,0.066496,0.210639,0.012604,0.126607,0.039111,0.347009,0.041858,0.739583,0.072071,1.000000,0.000000
